Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_cli_commands#test_cli_rag_query","CLI rag searches docs/rag chunks","passed","282ms",,,"Run greedy-token rag query passed (282ms)
  stdout: RAG hits for: baseUrl -D flag | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
 Verify RAG hits in output passed (0s)","CLI","CLI commands",,"CLI","CLI commands","RAG"
"tests.test_cli_commands#test_cli_report_json","CLI report --json returns aggregate summary JSON","passed","110ms",,,"Run greedy-token report --json passed (108ms)
  stdout: { | ""events"": 0, | ""skipped_lines"": 0, | ""since"": ""7d"", | ""by_tier"": {}, | ""totals"": { | ""cursor_baseline"": 0, | ""est_tokens"": 0, | ""saved_vs_cursor"": 0 | }, | ""top_routes"": [], | ""counter_methods"": {} | } passed (0s)
 Verify JSON summary has zero events passed (1ms)
   report summary: { | ""events"": 0, | ""skipped_lines"": 0, | ""since"": ""7d"", | ""by_tier"": {}, | ""totals"": { | ""cursor_baseline"": 0, | ""est_tokens"": 0, | ""saved_vs_cursor"": 0 | }, | ""top_routes"": [], | ""counter_methods"": {} | } passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Report"
"tests.test_cli#test_cli_route_tool","CLI route recommends tool tier for find task","passed","325ms",,,"Run greedy-token route for find task passed (325ms)
  stdout: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: cd /tmp... passed (0s)
 Verify route recommends tool tier passed (0s)","CLI","greedy-token CLI",,"CLI","greedy-token CLI","Route"
"tests.test_cli_commands#test_cli_run_execute_find_task","CLI run --execute runs read-only find task","passed","339ms",,,"Run greedy-token run --execute passed (339ms)
  stdout: Route: tool (tool-rg-search) | Complexity: low  Est. tokens: 0 | projects/sample.js:1:const baseUrl = 'http://localhost'; | docs/rag/e2e/test-chunk.md:1:baseUrl is configured via -DbaseUrl flag in Gradle. passed (0s)
 Verify search finds baseUrl passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Run"
"tests.test_cli_commands#test_cli_run_dry_run_shows_plan","CLI run dry-run prints plan without executing","passed","324ms",,,"Run greedy-token run dry-run passed (323ms)
  stdout: Route: tool (tool-rg-search) | Complexity: low  Est. tokens: 0 | cd /tmp/pytest-of-runner/pytest-0/test_cli_run_dry_run_shows_pla0 && /usr/bin/rg -n --max-columns 200 -F baseUrl -g '!.git/**' -g '!node_modules/**' -g '!build/**' -g '!.ve... passed (0s)
 Verify plan shows route and execute hint passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Run"
"tests.test_cli_commands#test_cli_scripts_list","CLI scripts --list shows wrapper registry","passed","140ms",,,"Run greedy-token scripts --list passed (139ms)
  stdout: Script wrappers (scripts/ollama | migrate | check-meta-sync): | check-meta-sync      [meta] read-only | scripts/check-meta-sync.sh | Meta validation — no LLM | batch-inventory      [ollama] writes +ollama | scripts/ollama/batch-inventory... passed (0s)
 Verify check-meta-sync wrapper is listed passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Scripts"
"tests.test_cli_commands#test_cli_scripts_run_execute_check_meta_sync","CLI scripts --run check-meta-sync --execute runs wrapper","passed","284ms",,,"Run greedy-token scripts --run check-meta-sync --execute passed (283ms)
  stdout: check-meta-sync-ok passed (0s)
 Verify wrapper script output passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Scripts"
"tests.test_cli_commands#test_cli_tokens_counts_file","CLI tokens counts tokens in workspace file","passed","265ms",,,"Run greedy-token tokens on sample.js passed (264ms)
  stdout: path                                                           tokens    chars | ------------------------------------------------------------------------------ | projects/sample.js                                                  8      ... passed (0s)
 Verify token count output passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Tokens"
"tests.test_tool_paths#test_search_code_works_without_path_env","Code search works when PATH is empty but Cursor rg exists","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_tool_paths.py', 39, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Ripgrep resolution",,"Code search","Ripgrep resolution","Monorepo search"
"tests.test_usage#test_logging_disabled","Conditional append skips write when logging disabled","passed","0s",,,"Attempt append with logging disabled passed (0s)
  logging enabled: False passed (0s)
  log file exists: False passed (0s)
 Verify no log file was created passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Logging toggle"
"tests.test_context_audit#test_audit_context_finds_rules","Context audit discovers always-on Cursor rules","passed","1ms",,,"Audit workspace Cursor context passed (1ms)
  item kinds: rule, skill passed (0s)
  always-on count: 1 passed (0s)
 Verify always-on rules are discovered passed (0s)","Token economy","Context audit",,"Token economy","Context audit","Rules scan"
"tests.test_usage#test_cursor_baseline_includes_overhead","Cursor baseline includes agent overhead tokens","passed","1ms",,,"Compute cursor baseline passed (1ms)
  baseline tokens: 6007 passed (0s)
 Verify baseline includes agent overhead passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Baseline"
"tests.test_estimator#test_cursor_baseline_includes_rules_task_and_overhead","Cursor baseline sums always-on rules, task, and agent overhead","passed","1ms",,,"Compute cursor baseline for find task passed (1ms)
  task: find baseUrl in sample.js passed (0s)
  baseline tokens: 6011 passed (0s)
 Verify baseline exceeds task token count passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Cursor baseline"
"tests.test_estimator#test_cursor_saved_for_tool_tier","Cursor saved equals baseline minus spent for tool tier","passed","2ms",,,"Compute cursor savings for tool tier passed (2ms)
  baseline: 6011 passed (0s)
  saved: 6011 passed (0s)
 Verify saved equals full baseline passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Savings"
"tests.test_estimator#test_cursor_saved_for_cursor_target_is_zero","Cursor saved is zero when route target is cursor","passed","2ms",,,"Compute cursor savings for cursor tier passed (1ms)
  baseline: 6012 passed (0s)
  saved: 0 passed (0s)
 Verify zero savings and baseline exceeds spent passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Savings"
"tests.test_usage#test_cursor_saved_tool","Cursor savings is reported for tool tier","passed","1ms",,,"Compute cursor savings for tool tier passed (1ms)
  saved tokens: 6008 passed (0s)
 Verify positive savings passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Savings estimate"
"tests.test_usage#test_cursor_saved_cursor","Cursor savings is zero for cursor tier","passed","0s",,,"Compute cursor savings for cursor tier passed (0s)
  saved tokens: 0 passed (0s)
 Verify zero savings passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Savings estimate"
"tests.test_budget#test_format_tool_footer_cursor_no_savings","Cursor tier footer shows zero savings","passed","11ms",,,"Format tool footer for cursor tier passed (11ms)
  footer: --- | Token economy | This call | Executor: cursor — Cursor agent loop | Route: cursor-wiring | Spent (MCP executor, LLM tokens): ~11,000  (full agent path — same order as baseline) | Billing: Cursor agent / cloud — full context + reply ... passed (0s)
 Verify zero savings for cursor tier passed (0s)","Token economy","Token budget",,"Token economy","Token budget","Tool footer"
"tests.test_prompt_compress#test_format_dual_wraps_blocks","Dual-format output wraps long and short prompt blocks","passed","0s",,,"Format dual prompt blocks passed (0s)
  dual format output: **Промпт:** | ```text | long prompt | ``` | **Короткая версия для агента:** | ```text | short | ``` passed (0s)
 Verify both prompt blocks are present passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Dual format"
"tests.test_estimator#test_estimate_task_find_routes_to_tool","Estimate task routes find to tool with positive savings","passed","10ms",,,"Estimate find task routing and savings passed (10ms)
  estimate: { | ""target"": ""tool"", | ""complexity"": ""low"", | ""est_tokens"": 0, | ""cursor_saved"": 6011, | ""ollama_note"": null | } passed (0s)
 Verify tool route with positive savings passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Estimate task"
"tests.test_estimator#test_estimate_task_ollama_unavailable_note","Estimate task sets ollama note when Ollama route is unavailable","passed","11ms",,,"Estimate audit task with Ollama unavailable passed (11ms)
  estimate: { | ""target"": ""cursor"", | ""ollama_note"": null | } passed (0s)
 Verify ollama note when route is ollama passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Estimate task"
"tests.test_usage#test_aggregate_by_tier","Event aggregator groups events by tier and route","passed","0s",,,"Aggregate usage events by tier passed (0s)
  summary: { | ""events"": 3, | ""tool_count"": 2, | ""tool_saved"": 18000, | ""rag_est_tokens"": 1800, | ""top_route"": [ | ""tool-rg-search"", | 2 | ] | } passed (0s)
 Verify tier and route grouping passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Aggregation"
"tests.test_usage#test_load_events_reads_archives","Event loader reads current log and rotated archives","passed","1ms",,,"Load events from current log and archive passed (1ms)
  commands: archived, current passed (0s)
  skipped: 0 passed (1ms)
 Verify both archive and current events loaded passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Archives"
"tests.test_usage#test_load_events_skips_bad_lines","Event loader skips malformed JSON lines","passed","1ms",,,"Load events from log with malformed line passed (0s)
  loaded events: 2 passed (0s)
  skipped lines: 1 passed (0s)
 Verify valid events loaded and bad line skipped passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Log loading"
"tests.test_pyramid_layers#test_every_test_module_has_pyramid_layer","Every test module has a pyramid layer mapping","passed","1ms",,,"Collect test modules and check layer mappings passed (0s)
  test modules: test_budget | test_cli | test_cli_commands | test_code_search | test_context_audit | test_estimator | test_executors | test_mcp_icon | test_mcp_stdio | test_mcp_tools | test_pipeline | test_prompt_compress | test_pyramid_layers | test_ra... passed (0s)
  missing mappings: (none) passed (0s)
 Verify all modules have pyramid layer passed (1ms)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Module mapping"
"tests.test_executors#test_execute_plan_refuses_non_readonly","Execute plan refuses non-read-only Ollama route","passed","9ms",,,"Route audit task to Ollama tier passed (9ms)
  decision: { | ""target"": ""ollama"", | ""read_only"": false | } passed (0s)
 Attempt execute on non-read-only Ollama plan passed (0s)
   execute output: Refusing --execute: route is not read-only. | Dry-run: | cd /tmp/pytest-of-runner/pytest-0/test_execute_plan_refuses_non_0 && ./scripts/ollama/audit-skill.sh  # pass args as needed | Run the script manually if side effects are intended. passed (0s)
   exit code: 1 passed (0s)
  Verify execute is refused passed (0s)","Routing","Task execution",,"Routing","Task execution","Execute safety"
"tests.test_executors#test_execute_task_rag_route_returns_hits","Execute task on RAG route returns formatted doc hits","passed","10ms",,,"Execute RAG-routed documentation question passed (10ms)
  output: RAG hits for: какой -D flag для baseUrl | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
  decision: { | ""target"": ""rag"", | ""used_rag_fallback"": false | } passed (0s)
 Verify RAG hits in output passed (0s)","Routing","Task execution",,"Routing","Task execution","RAG tier"
"tests.test_executors#test_execute_task_tool_finds_baseurl","Execute task runs ripgrep and returns matches without RAG fallback","passed","14ms",,,"Execute find task via tool tier passed (14ms)
  output: projects/sample-1.js:1:const baseUrl = 'http://localhost/1'; | projects/sample.js:1:const baseUrl = 'http://localhost'; | projects/sample-0.js:1:const baseUrl = 'http://localhost/0'; | projects/sample-2.js:1:const baseUrl = 'http://local... passed (0s)
  decision: { | ""target"": ""tool"", | ""exit_code"": 0 | } passed (0s)
 Verify ripgrep match without RAG fallback passed (0s)","Routing","Task execution",,"Routing","Task execution","Tool tier"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","0s",,,"Extract search query from task passed (0s)
  task: find baseUrl in e2e config passed (0s)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","0s",,,"Extract search query from task passed (0s)
  task: find baseUrl in e2e configurator passed (0s)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `ConfigReader` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: grep for ConfigReader in tests passed (0s)
  expected: ConfigReader passed (0s)
  extracted: ConfigReader passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `healthCheck path` from task","passed","0s",,,"Extract search query from task passed (0s)
  task: search for ""healthCheck path"" passed (0s)
  expected: healthCheck path passed (0s)
  extracted: healthCheck path passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `phase-manifest.json` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: find phase-manifest.json passed (0s)
  expected: phase-manifest.json passed (0s)
  extracted: phase-manifest.json passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_estimator#test_format_estimate_tool_route","Format estimate prints tier scan and command for tool route","passed","21ms",,,"Format estimate for tool route passed (20ms)
  formatted estimate: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. Cursor tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: ... passed (0s)
 Verify tier scan and savings sections passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Format estimate"
"tests.test_estimator#test_format_estimate_cursor_route","Format estimate shows zero savings and cursor hint for cursor route","passed","20ms",,,"Format estimate for cursor route passed (20ms)
  formatted estimate: Task: explain quantum foam in repository layout | Route: CURSOR  (cursor-fallback, 35%) | Complexity: high | Est. Cursor tokens: 6,012 | Rationale: Нет точного match — скорее всего Cursor/Claude. | Baseline (naive agent chat):  ~6,012 | ... passed (0s)
 Verify cursor route with zero savings passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Format estimate"
"tests.test_budget#test_format_savings_lines","Format savings lines for MCP tool footer","passed","1ms",,,"Format savings lines passed (1ms)
  footer lines: Saved vs naive Cursor chat | Baseline (naive agent chat):  ~11,607 | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — no cloud LLM) | Saved:             ~11,607  (= baseline − spent) passed (1ms)
 Verify canonical Token economy block passed (0s)","Token economy","Token budget",,"Token economy","Token budget","Savings footer"
"tests.test_router#test_route_task_all_tiers_has_five_rows","Full tier scan returns five executor rows","passed","10ms",,,"Run full tier scan for find task passed (10ms)
  tier scan: [ | { | ""tier"": ""tool"", | ""label"": ""RouteDecision(target='tool', route_id='tool-rg-search', confidence=0.594, matched=['find'], command=\""cd /tmp/pytest-of-runner/pytest-0/test_route_task_all_tiers_has_0 && /usr/bin/rg -n --max-columns 2... passed (0s)
 Verify five executor rows in order passed (0s)","Routing","Task router",,"Routing","Task router","Tier scan"
"tests.test_code_search#test_search_code_global_finds_baseurl","Global search finds baseUrl across monorepo","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 65, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Global search"
"tests.test_prompt_compress#test_compress_heuristic_drops_filler_lines","Heuristic compression drops filler lines","passed","0s",,,"Compress prompt with heuristic passed (0s)
  original prompt: Цель: поправить baseUrl. | Контекст: configurator forms. | Можно использовать пример из docs. | Запрет: не трогать stacks. passed (0s)
  compressed prompt: Цель: поправить baseUrl. Контекст: configurator forms. Запрет: не трогать stacks. passed (0s)
 Verify filler lines are dropped passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_rag_index#test_index_invalidates_on_chunk_edit","Index invalidates when chunk file is edited","passed","2ms",,,"Edit chunk file and reload index passed (0s)
  cache invalidated: True passed (0s)
  newkeyword in body: True passed (0s)
 Verify index was rebuilt with new content passed (0s)","RAG","RAG index",,"RAG","RAG index","Invalidation"
"tests.test_pyramid_layers#test_layer_mapping_counts","Layer mapping covers unit, component, and integration modules","passed","0s",,,"Group modules by pyramid layer passed (0s)
  layer counts: { | ""unit"": 10, | ""component"": 10, | ""integration"": 4, | ""e2e"": 1 | } passed (0s)
 Verify minimum coverage per layer passed (0s)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Layer distribution"
"tests.test_usage#test_log_archive_paths_order","Log archive paths are returned in order","passed","1ms",,,"Resolve log archive paths passed (0s)
  archive paths: /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.1 | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.2 | /tmp/pyt... passed (0s)
 Verify ordered archive path list passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Archives"
"tests.test_usage#test_rotate_log_when_over_limit","Log rotation archives file when over size limit","passed","0s",,,"Rotate log when over size limit passed (0s)
  rotated: True passed (0s)
  archive exists: True passed (0s)
 Verify log was archived passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_rotate_log_keeps_archives","Log rotation respects GREEDY_TOKEN_LOG_MAX_FILES","passed","1ms",,,"Rotate log twice with max 2 archives passed (1ms)
  archive .1 exists: True passed (0s)
  archive .2 exists: True passed (0s)
  archive .3 exists: False passed (0s)
 Verify archive count limit passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_max_log_bytes_env","Max log bytes reads GREEDY_TOKEN_LOG_MAX_BYTES env","passed","1ms",,,"Read max log bytes from env passed (1ms)
  max log bytes: 1024 passed (0s)
 Verify env value is used passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Configuration"
"tests.test_mcp_tools#test_mcp_pipeline_execute_false_by_default","MCP pipeline defaults to dry-run when execute is omitted","passed","2ms",,,"Call greedy_token_pipeline without execute flag passed (2ms)
  execute kwarg: False passed (0s)
 Verify run_pipeline defaults to dry-run passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_dry_run_includes_footer","MCP pipeline dry-run includes per-step Token economy footer","passed","5ms",,,"Call greedy_token_pipeline dry-run passed (5ms)
  pipeline response: Pipeline: check-meta-sync then rag baseUrl | Steps: 2 | ── Step 1/2: check-meta-sync [python/dry-run] OK · 0ms · ~0 tok | (dry-run) cd /tmp/pytest-of-runner/pytest-0/test_mcp_pipeline_dry_run_incl0 && ./scripts/check-meta-sync.sh | ── St... passed (0s)
 Verify per-step savings footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_list_recipes","MCP pipeline list returns named recipes","passed","2ms",,,"Call greedy_token_pipeline list passed (2ms)
  pipeline list response: Named pipelines: | meta-audit | Python meta check → Ollama skill audit | steps: check-meta-sync → audit-skill {skill} | usage: pipeline: meta-audit <args> | meta-rag | Python meta check → RAG lookup | steps: check-meta-sync → rag {query}... passed (0s)
 Verify named recipes are listed passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_execute_true","MCP pipeline passes execute=true to run allowlisted steps","passed","2ms",,,"Call greedy_token_pipeline with execute=true passed (1ms)
  execute kwarg: True passed (0s)
 Verify run_pipeline called with execute=true passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_security#test_mcp_pipeline_dry_run_by_default","MCP pipeline tool is dry-run by default","passed","2ms",,,"Call greedy_token_pipeline without execute flag passed (2ms)
  execute kwarg: False passed (0s)
 Verify dry-run by default passed (0s)","Security","Shell quoting",,"Security","Shell quoting","MCP safety"
"tests.test_mcp_tools#test_mcp_rag_returns_hits_with_footer","MCP RAG tool returns hits with Token economy footer","passed","15ms",,,"Call greedy_token_rag passed (14ms)
  rag response: RAG hits for: baseUrl -D flag | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- | --- | Token economy | This call | Executor: rag — docs/rag chunk read | Route: ... passed (0s)
 Verify RAG hits and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","RAG tool"
"tests.test_budget#test_wrap_mcp_response_appends_footer","MCP response wrapper appends Token economy footer","passed","13ms",,,"Wrap MCP response with Token economy footer passed (13ms)
  wrapped response: result line | --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — no cloud LLM) | Billing: local only — no Cursor cloud LLM for this step | Curso... passed (0s)
 Verify footer is appended passed (0s)","Token economy","Token budget",,"Token economy","Token budget","MCP response"
"tests.test_mcp_tools#test_mcp_route_includes_token_economy_footer","MCP route tool returns tier decision with Token economy footer","passed","25ms",,,"Call greedy_token_route passed (25ms)
  route response: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: cd /tmp... passed (0s)
 Verify tool route and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Route tool"
"tests.test_mcp_tools#test_mcp_search_finds_match_in_workspace","MCP search tool finds matches and appends Token economy footer","passed","18ms",,,"Call greedy_token_search passed (18ms)
  search response: Search: 'baseUrl' in projects/sample.js | 1:const baseUrl = 'http://localhost'; | --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Duration: 3 ms | Spent (MCP executor, LLM tokens): ~0  (ripgrep on d... passed (0s)
 Verify match and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Search tool"
"tests.test_mcp_icon#test_mcp_icons_advertises_png_data_uri","MCP server icon advertises PNG data URI for Cursor","passed","2ms",,,"Load MCP server icons passed (0s)
  icon metadata: [ | { | ""mimeType"": ""image/png"", | ""sizes"": [ | ""any"" | ], | ""src_length"": 368754 | } | ] passed (0s)
 Verify PNG data URI icon for Cursor passed (0s)","MCP","Server icon",,"MCP","Server icon","SEP-973 icon"
"tests.test_mcp_stdio#test_mcp_stdio_pipeline_dry_run_footer","MCP stdio pipeline dry-run includes per-step Token economy footer","passed","770ms",,,"Call greedy_token_pipeline dry-run via MCP stdio passed (770ms)
  pipeline response: Pipeline: check-meta-sync then rag baseUrl | Steps: 2 | ── Step 1/2: check-meta-sync [python/dry-run] OK · 0ms · ~0 tok | (dry-run) cd /tmp/pytest-of-runner/pytest-0/test_mcp_stdio_pipeline_dry_ru0 && ./scripts/check-meta-sync.sh | ── St... passed (0s)
 Verify per-step savings footer passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Pipeline tool"
